HedgeDt,Product_Detail,Indicator,Budget,Part,Cap,Floor,Spec_Rate,Spread,Asset_Charge,Multiplier
12/1/2024,IUL21,INXLOM,0.0608,1,0.12,0,0,0,0.0215,0.24
12/1/2024,IUL23,MARPRT,0.0236,2.4,9.9999,0,0,0,0,0
12/1/2024,IUL23,NASIDX,0.0525,1,0.1,0,0,0,0,0
12/1/2024,IUL23,INDEX,0.0541,1,0.1,0,0,0,0,0
12/1/2024,IUL23,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
12/1/2024,IUL23,INXHIM,0.0608,1,0.12,0,0,0,0.0415,0.6
12/1/2024,IUL23,INXLOM,0.0608,1,0.12,0,0,0,0.0215,0.24
12/1/2024,GIUL21,INDEX,0.0511,1,0.0925,0,0,0,0,0
12/1/2024,GIUL21,INXFEE,0.0331,1,9.9999,0,0,0.09,0,0
12/1/2024,GIUL21,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
12/1/2024,GIUL21,NASIDX,0.0483,1,0.0925,0,0,0,0,0
12/1/2024,GIUL23,INDEX,0.0521,1,0.095,0,0,0,0,0
12/1/2024,GIUL23,INXFEE,0.0331,1,9.9999,0,0,0.09,0,0
12/1/2024,GIUL23,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
12/1/2024,GIUL23,NASIDX,0.0494,1,0.095,0,0,0,0,0
12/1/2024,IUL14NY,INDEX,0.0478,1,0.085,0,0,0,0,0
12/1/2024,IUL14NY,INX150,0.0311,1,0.07,0.015,0,0,0,0
12/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
12/1/2024,IUL14NY,INXSPC,0.046,1,9.9999,0,0.0685,0,0,0
12/1/2024,IUL14BNY,INDEX,0.0444,1,0.0775,0,0,0,0,0
12/1/2024,IUL14BNY,INX150,0.0248,1,0.0575,0.015,0,0,0,0
12/1/2024,IUL14BNY,INXFEE,0.0344,1,9.9999,0,0,0.087,0,0
12/1/2024,IUL14BNY,INXSPC,0.0403,1,9.9999,0,0.06,0,0,0
1/1/2025,IUL08,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL14,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL14,INX150,0.038,1,0.085,0.015,0,0,0,0
1/1/2025,IUL14,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL14,INXSPC,0.0531,1,9.9999,0,0.075,0,0,0
1/1/2025,IUL14B,INDEX,0.0423,1,0.0725,0,0,0,0,0
1/1/2025,IUL14B,INX150,0.0263,1,0.06,0.015,0,0,0,0
1/1/2025,IUL14B,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,IUL14B,INXSPC,0.0425,1,9.9999,0,0.06,0,0,0
1/1/2025,IUL19,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL19,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL19,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL19,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,IUL21,MARPRT,0.0237,2.4,9.9999,0,0,0,0,0
1/1/2025,IUL21,NASIDX,0.0531,1,0.1025,0,0,0,0,0
1/1/2025,IUL21,INDEX,0.0549,1,0.1025,0,0,0,0,0
1/1/2025,IUL21,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL21,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL21,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,IUL23,MARPRT,0.0237,2.4,9.9999,0,0,0,0,0
1/1/2025,IUL23,NASIDX,0.0531,1,0.1,0,0,0,0,0
1/1/2025,IUL23,INDEX,0.054,1,0.1,0,0,0,0,0
1/1/2025,IUL23,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL23,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL23,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,GIUL21,INDEX,0.0511,1,0.0925,0,0,0,0,0
1/1/2025,GIUL21,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,GIUL21,MARPRT,0.0237,2.2,9.9999,0,0,0,0,0
1/1/2025,GIUL21,NASIDX,0.0489,1,0.0925,0,0,0,0,0
1/1/2025,GIUL23,INDEX,0.0521,1,0.095,0,0,0,0,0
1/1/2025,GIUL23,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,GIUL23,MARPRT,0.0237,2.2,9.9999,0,0,0,0,0
1/1/2025,GIUL23,NASIDX,0.05,1,0.095,0,0,0,0,0
1/1/2025,IUL14NY,INDEX,0.0478,1,0.085,0,0,0,0,0
1/1/2025,IUL14NY,INX150,0.0311,1,0.07,0.015,0,0,0,0
1/1/2025,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
1/1/2025,IUL14NY,INXSPC,0.046,1,9.9999,0,0.0685,0,0,0
1/1/2025,IUL14BNY,INDEX,0.0444,1,0.0775,0,0,0,0,0
1/1/2025,IUL14BNY,INX150,0.0248,1,0.0575,0.015,0,0,0,0
1/1/2025,IUL14BNY,INXFEE,0.0344,1,9.9999,0,0,0.087,0,0
1/1/2025,IUL14BNY,INXSPC,0.0403,1,9.9999,0,0.06,0,0,0
2/1/2025,IUL08,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL14,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL14,INX150,0,1,0.085,0.015,0,0,0,0
2/1/2025,IUL14,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL14,INXSPC,0,1,9.9999,0,0.075,0,0,0
2/1/2025,IUL14B,INDEX,0,1,0.0725,0,0,0,0,0
2/1/2025,IUL14B,INX150,0,1,0.06,0.015,0,0,0,0
2/1/2025,IUL14B,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,IUL14B,INXSPC,0,1,9.9999,0,0.06,0,0,0
2/1/2025,IUL19,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL19,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL19,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL19,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,IUL21,MARPRT,0,2.4,9.9999,0,0,0,0,0
2/1/2025,IUL21,NASIDX,0,1,0.1025,0,0,0,0,0
2/1/2025,IUL21,INDEX,0,1,0.1025,0,0,0,0,0
2/1/2025,IUL21,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL21,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL21,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,IUL23,MARPRT,0,2.4,9.9999,0,0,0,0,0
2/1/2025,IUL23,NASIDX,0,1,0.1,0,0,0,0,0
2/1/2025,IUL23,INDEX,0,1,0.1,0,0,0,0,0
2/1/2025,IUL23,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL23,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL23,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,GIUL21,INDEX,0,1,0.0925,0,0,0,0,0
2/1/2025,GIUL21,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,GIUL21,MARPRT,0,2.2,9.9999,0,0,0,0,0
2/1/2025,GIUL21,NASIDX,0,1,0.0925,0,0,0,0,0
2/1/2025,GIUL23,INDEX,0,1,0.095,0,0,0,0,0
2/1/2025,GIUL23,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,GIUL23,MARPRT,0,2.2,9.9999,0,0,0,0,0
2/1/2025,GIUL23,NASIDX,0,1,0.095,0,0,0,0,0
2/1/2025,IUL14NY,INDEX,0,1,0.085,0,0,0,0,0
2/1/2025,IUL14NY,INX150,0,1,0.07,0.015,0,0,0,0
2/1/2025,IUL14NY,INXFEE,0,1,9.9999,0,0,0.0775,0,0
2/1/2025,IUL14NY,INXSPC,0,1,9.9999,0,0.0685,0,0,0
2/1/2025,IUL14BNY,INDEX,0,1,0.0775,0,0,0,0,0
2/1/2025,IUL14BNY,INX150,0,1,0.0575,0.015,0,0,0,0
2/1/2025,IUL14BNY,INXFEE,0,1,9.9999,0,0,0.087,0,0
2/1/2025,IUL14BNY,INXSPC,0,1,9.9999,0,0.06,0,0,0
